14380.273,7957.025,20461.183,37743.96,52123.485,42648.386,41424.258,31968.649,17322.778,7108.587,5087.92,15410.347
867923.082,571513.82,650491.414,573289.909,634654.921,484606.87,664809.711,466962.449,409964.751,601548.863,505795.954,548026.982
